"subject" "Activity_Label" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "V80" "NA.1" "NA.2" "NA.3" "NA.4" "NA.5" "NA.6" "NA.7" "NA.8" "NA.9" "NA.10" "NA.11" "NA.12" "NA.13" "NA.14" "NA.15" "NA.16" "NA.17"
16 "WALKING_DOWNSTAIRS" -0.389352390386364 -0.455068127837838 0.0189835073023256 -0.231513370609211 -0.251334244321294 -0.255664665096386 -0.0952621314085106 -0.0549660496536585 -0.0620684651428571 -0.101692768546591 -0.0367049783777778 0.0124746307947368 -0.0438651034054054 -0.1829567129 -0.0251302100645161 -0.341255321452381 -0.75974612 -0.566556565977273 -0.167622320769231 -0.207667913102564 -0.277035238880952 -0.30676318192973 -0.265819876481818 -0.3640469960825 0.00979403289393939 -0.0274067359259259 0.0248105078709677 -0.0240433463793103 0.00918589497058823 -0.0487890126785714 -0.151584417794872 -0.16109401702 0.137655692705882 -0.0543380330333333 -0.04496775715 -0.181962253357576 -0.225152332121212 -0.20216064974359 -0.134189392 -0.17392465569697 -0.00102342154814815 0.0360410390724138 0.08181087214 -0.0145763310645161 -0.0239531729 -0.0118249049375 -0.087210359125 0.00163817133333334 -0.0497356422567568 -0.195937992121951 -0.372444833682927 -0.342150400668571 -0.223609512888889 -0.228415552748571 -0.271853564611111 -0.201067804036486 -0.215622002055556 -0.277007729638889 -0.628594584044444 -0.658384055931818 -0.701431983022222 -0.682483128043478 -0.742044194222222 -0.698105075386364 -0.622164406727273 -0.578569279840909 -0.628664818795455 -0.59865116744186 -0.567933935534884 -0.746010775 -0.739776000217391 -0.75561541173913 -0.702073493715217 -0.709831793488889 -0.680657124934783 -0.653504015888889 -0.610848586928571 -0.625852967619048 -0.550579624547619 -0.281608723194444 -0.323047287894737 -0.363201131578947 -0.391313254833333 -0.444791978421053 -0.382941222388889 -0.833307530413044 -0.820191135977273 -0.823928232666667 -0.812729320215217 -0.852934049931818 -0.826020398695652 -0.430546580342105 -0.353156826105263 -0.273058145547619 -0.392677509988571 -0.225714471025641 -0.344219482080556
16 "WALKING_UPSTAIRS" -0.426314020421053 -0.439065355853684 0.0179356875591398 -0.18440394426 -0.19150221245 -0.429526173111111 -0.115567206577778 0.0143861992096774 -0.134241940248 0.03694170175 0.0561872683886792 -0.00693881568333333 -0.463589563591837 -0.548650107193617 -0.48032026222449 -0.52997127168 -0.613964510740741 -0.723842350035088 -0.373132157843137 -0.3268379208 -0.228612784191837 -0.288185748841667 -0.0432897788181818 -0.0878542927142857 0.0895037479333333 -0.00704305877142857 0.0491070646923077 -0.0347667937042553 -0.0606947812777778 0.0426219976052632 -0.0700163277948718 -0.0109387438157895 0.0984981867108108 0.0426243046190476 -0.350076971 -0.33174768847619 -0.436146409830189 -0.489962131777778 0.00023643366521739 -0.124321689723529 5.33868860465116e-05 -0.120696859571429 -0.112167766874359 -0.177632973844444 -0.288976739797561 -0.339810310510638 -0.250593462266667 -0.146854199756098 -0.0813768835282609 -0.49437889708 -0.533630247013462 -0.512145874714286 -0.44442233847551 -0.483926375469388 -0.481385599183673 -0.187942798155319 -0.255890868848889 -0.135659214172973 -0.732589627586207 -0.737057199033898 -0.770151208327586 -0.756877712103448 -0.764943164152542 -0.721451281551724 -0.627697865690909 -0.581038423071429 -0.572037967814815 -0.720376290701754 -0.728773748724138 -0.806021884982759 -0.814081654745763 -0.861938865932203 -0.809686015542373 -0.74500066368421 -0.706268706034483 -0.600006577603448 -0.652201821157895 -0.672895525454545 -0.548935679631579 -0.587617626872727 -0.62933970804 -0.602746119333333 -0.608998214413585 -0.63712542555102 -0.501457782851852 -0.802133589403509 -0.863373620052632 -0.842130264298246 -0.855526038793103 -0.885066832105263 -0.885106613137931 -0.314251864428571 -0.233192049596154 -0.354242420735714 -0.22472954594 -0.364233601758333 -0.25066474210625
17 "LAYING" -0.435448476948649 -0.39070667125 0.158379514604651 -0.044013439960354 -0.121886677645082 -0.573251878754701 0.0868608563421053 0.0704253788728571 0.0476153351418182 0.0719294966492754 -0.00197488509142857 -0.0244446391617647 -0.759489591870968 -0.817355697402083 -0.825594759680851 -0.736357196074194 -0.6684740372 -0.495580070344828 -0.609136003078652 -0.576611816538461 -0.373770627419753 -0.348335221612903 0.0454635729577465 -0.0290498628813559 -0.0683931202859155 -0.152723543938889 -0.172839692605333 -0.2132553917425 -0.240312236445205 -0.271536326730769 0.0223298569666667 -0.00122149299285715 -0.11872475437973 -0.206279051126923 -0.552386002609195 -0.516500751413333 -0.682154489079545 -0.593148369845238 -0.00885155947678572 0.0393507619627941 -0.273319322763889 -0.306364250359459 -0.324366816902564 -0.379071057907895 -0.318188084233827 -0.360694201361446 -0.459225540229885 -0.496499563098765 -0.461265344651163 -0.693774940210976 -0.595446189075556 -0.600171551054118 -0.550323455073034 -0.606489648741177 -0.590568520328421 -0.451035114806329 -0.403101150854321 -0.467643585753247 -0.9254003668 -0.9393642193 -0.9339463992 -0.9355802716 -0.931134467 -0.9467463497 -0.633436646293478 -0.589168915043011 -0.589549196804598 -0.9445345442 -0.9501070609 -0.9393972729 -0.88599006922 -0.85893691546 -0.746699615102041 -0.711054208102041 -0.723996071760417 -0.545065242997468 -0.534171838629268 -0.505747998536667 -0.676742505336957 -0.865574507244898 -0.92990587 -0.865316959081633 -0.919444627226804 -0.913121851540816 -0.919562076377551 -0.8036280680625 -0.78999199088172 -0.790500337728723 -0.706027717895833 -0.75361090037931 -0.61570254456044 -0.5021052693125 -0.538454394075949 -0.476512954238158 -0.449109922581395 -0.505806054784849 -0.392962772026667
17 "SITTING" -0.392128071 -0.351940296076923 0.0463223361672414 -0.148508110021827 -0.175128354958036 -0.428482103384545 0.0735893818065217 0.0474602556045614 0.010702660428 0.0604236197555556 0.0559022469354839 -0.0441311851886792 -0.764903333037143 -0.772781750616438 -0.808762887027027 -0.803245157916667 -0.638076736724638 -0.567496000119403 -0.529799942641791 -0.475087015714286 -0.33157186365625 -0.332531754290909 -0.0303090007053572 0.02607445692 0.0222013689365385 -0.0422713377740741 -0.0188012314498 0.00308115292592593 -0.0445672187115385 -0.0394506437407407 0.058961548304918 -0.13668812075 -0.0444738289821429 -0.0516887452 -0.636683767929688 -0.527406182712121 -0.632232609032258 -0.4734332675 0.0685317648222222 0.125114858106383 -0.0341223955232143 -0.1169119264012 -0.11233588805 -0.216077678319672 -0.271634243747368 -0.280691905589286 -0.409475914111667 -0.261656951259016 -0.220156253998246 -0.390397102311475 -0.449567294184265 -0.536609143328125 -0.501226327785294 -0.572001171190476 -0.547194208033333 -0.456692248015873 -0.399520685496429 -0.198023849201587 -0.876262871428571 -0.866629693038961 -0.863491891818182 -0.889213309090909 -0.884519995714286 -0.89793757038961 -0.619490678347222 -0.580859017571429 -0.566304813553623 -0.898502014025974 -0.873695453636364 -0.903387651168831 -0.868320790051948 -0.892945608233766 -0.797194781013333 -0.75305724143421 -0.741865738263158 -0.479998436463768 -0.403619708882353 -0.447892743348485 -0.669359837246377 -0.725806888636364 -0.655362102705556 -0.751078197945205 -0.78912275957971 -0.704928744067568 -0.823934814929577 -0.856442327323944 -0.732958437878378 -0.754637366421053 -0.762734690319444 -0.756880513702703 -0.764022368786667 -0.516254869709677 -0.398144546662319 -0.444212166840323 -0.4060965864 -0.43666586273125 -0.364545969483333
17 "STANDING" -0.314443353551897 -0.258703690066667 -0.0140515649891304 -0.131472973495238 -0.16727693576087 -0.281863338784685 -0.0282569499545455 0.0223932787370968 -0.0263704349121212 -0.02322444361 -0.0418113246089552 -0.0458640915873016 -0.384677298691549 -0.580819979904478 -0.561646538742424 -0.481873908014493 -0.566996082621212 -0.488226714064789 -0.260623470193651 -0.207549289402985 -0.277723062575758 -0.286781115352459 -0.204214384394118 -0.358950419375606 -0.0324233848553846 -0.1407328092 0.00885937503181818 0.0156101656994915 -0.0543466501886792 -0.0171489585509091 -0.110103042886792 -0.0244333936491228 -0.0231761216903846 -0.0654176926666667 -0.362064886853731 -0.401872881362319 -0.248675304716667 -0.4289641096875 -0.128271280333333 -0.161834810771154 -0.070333472706 0.00151901520584906 -0.0241069041107143 -0.0872027285258065 -0.11838595155283 -0.0812074402305085 -0.151237418567188 -0.197228223130769 -0.129035399403846 -0.190800559692754 -0.315647295770492 -0.230279078293651 -0.182572925521404 -0.0325187023616667 -0.133587392772464 -0.292133038294118 -0.342818946657895 -0.232730548828125 -0.694672678623377 -0.70809671756962 -0.754337031291139 -0.724084216294872 -0.736716813 -0.764380347506329 -0.644222464303797 -0.71967224025974 -0.640375420153846 -0.767022830662338 -0.752116497721519 -0.772743447307692 -0.765368340088608 -0.738511358064103 -0.61054094743038 -0.599431326151899 -0.684928826644737 -0.6470970352 -0.622652980540541 -0.608699393926471 -0.453718424378788 -0.487559537981159 -0.543202259779412 -0.527621533863014 -0.578957354822059 -0.553670576008219 -0.618110018356164 -0.856983055897436 -0.828508481025641 -0.818591731125 -0.788010539658228 -0.802746494177215 -0.743015311512821 -0.381258941183099 -0.421493551608696 -0.376356842842857 -0.434709181373143 -0.366413650746479 -0.446107992313235
17 "WALKING" -0.240044891294118 -0.0458510027142857 0.219350798192982 -0.0390523304648936 -0.0671665294349057 -0.707410232628846 0.0615553619469388 0.0839476210492754 0.041771843024 0.183937931695345 0.0265220281338462 0.00114753035211268 -0.819695226905263 -0.907879266702128 -0.833072788295918 -0.860377299270833 -0.746970245965517 -0.515945161104651 -0.782316322197802 -0.737781370833333 -0.211055944090909 0.143822928148148 0.47647055125 0.615040950784314 -0.00440518083802817 -0.0630741304213889 -0.0127612668746667 -0.0168515483839474 -0.16723008 -0.2147782697175 0.0671932978910938 -0.00124150179104477 -0.0209522577188406 -0.057864310335443 -0.583165132804878 -0.523897961452055 -0.759497358549451 -0.723416040113636 0.0334299088566667 0.0599358824403226 -0.179794697535385 -0.237315290640541 -0.350164043719231 -0.3890627357 -0.479400789214286 -0.527260388006977 -0.536406559493976 -0.511881644498611 -0.403173192160494 -0.535158082412088 -0.645928487569767 -0.660525800795699 -0.745777791554444 -0.725297702765957 -0.76048409462766 -0.48113333218625 -0.484827378851948 -0.407975761518987 -0.960874884183674 -0.969406336428571 -0.958142997857143 -0.964979202244898 -0.945918822346939 -0.960402608367347 -0.641911491206897 -0.568893274985227 -0.537265449053708 -0.977409163979592 -0.972298597959184 -0.944359404897959 -0.906676723979592 -0.874465621020619 -0.791769569587629 -0.78114472996875 -0.732216273677083 -0.491554716620253 -0.4112067548325 -0.483656271056627 -0.836050815086022 -0.948675904326531 -0.97559806556701 -0.962467529489796 -0.954353232602041 -0.969396686836735 -0.978495634591837 -0.733559577966292 -0.724250718966667 -0.693660565698925 -0.767427343152174 -0.768681167021277 -0.789660785184783 -0.532474958972222 -0.491874141868421 -0.489486418726582 -0.459705145596508 -0.369439838 -0.490877701683099
17 "WALKING_DOWNSTAIRS" -0.405348049444444 -0.34944836845 0.148886122845238 -0.0349122786390667 -0.0925408269662791 -0.663376587696296 0.125501010155814 0.0822033145952381 0.0547448504162791 0.0947721938555556 0.113918511098 -0.0693568744453061 -0.793447858615385 -0.858163246666667 -0.808363306515152 -0.837584526539394 -0.809599014984375 -0.689064204642857 -0.728549106844828 -0.599253233264286 -0.533373302541667 -0.0746795165911111 0.172031019189189 0.495335976190476 -0.02676433718 -0.0502234483139583 -0.0949032951795455 -0.089757511037037 -0.209090332444 -0.262005826327273 -0.045734317322449 0.00694272283076923 -0.0490604272115385 -0.234248503436364 -0.494772513573771 -0.54956736312 -0.56538333284375 -0.628362204596491 0.0740895443306122 0.001172048275 -0.479366458276327 -0.446221757589286 -0.505581515835088 -0.528624239473519 -0.527826899883333 -0.604682094288136 -0.520982046019231 -0.40907404262807 -0.467720284701754 -0.682614593380952 -0.73314634380303 -0.82237683615873 -0.805294435779661 -0.648330749365079 -0.71354167385 -0.495145333169231 -0.552361678055862 -0.443792674898305 -0.912466916029412 -0.915942873088235 -0.925054860735294 -0.917878500735294 -0.921548792058824 -0.936383463823529 -0.466457929185937 -0.4769008691 -0.533044195307692 -0.935604758676471 -0.936557348382353 -0.925033859029412 -0.923815569264706 -0.921969335882353 -0.742972783235294 -0.630218406456923 -0.62888715 -0.655803133666667 -0.633492137015873 -0.711641751035714 -0.72064200280303 -0.800363018058823 -0.889495571136364 -0.885422370434328 -0.931774780757576 -0.898059143235294 -0.957466713373134 -0.824392212903226 -0.757411075393939 -0.804102632135385 -0.781822594916667 -0.650921024403226 -0.675175427015625 -0.471682922769231 -0.450306430568627 -0.474194392495652 -0.363238270840909 -0.418159471188095 -0.266780383684211
17 "WALKING_UPSTAIRS" -0.3318133105 -0.0512978620142857 0.118272386134831 -0.0701866739934211 -0.0963891655383721 -0.540294701857143 0.160851744394118 0.0703254916163636 -0.00437757113225806 0.141025827848889 0.0600854343975 0.0256276490931034 -0.831259888181818 -0.837335941285714 -0.921365289602941 -0.805484752028986 -0.811376477704918 -0.602023172372881 -0.607820550133333 -0.507331209742857 -0.150896566223077 -0.0772670465 0.316090121086956 0.120442059512195 -0.0313117399719048 -0.00278967166078432 -0.105567772110638 -0.0977954706454545 -0.240430071207547 -0.270282211377049 0.00313770355 0.0492615598 -0.102547259518519 -0.2026513232 -0.424122650847458 -0.37962615875 -0.481301534233333 -0.465938089258621 0.125612860463415 0.04596011688 -0.329384185478571 -0.438474285709091 -0.470959462884615 -0.436086692644262 -0.47259561375 -0.478695439948361 -0.467539302980392 -0.358757566640625 -0.521584984535714 -0.536118582630769 -0.624873002276923 -0.689280539708064 -0.643227203688525 -0.57212419925375 -0.610534473208955 -0.494999821672414 -0.456658636316667 -0.424655318365 -0.879727083857143 -0.897917737 -0.904390084142857 -0.900244178714286 -0.897422760428571 -0.917195179285714 -0.589312712079365 -0.549997741149254 -0.617484301866667 -0.908604199142857 -0.924778961285714 -0.913649784202899 -0.863341612257143 -0.854606283 -0.703191061294118 -0.547402626344776 -0.541860859264706 -0.665031082383333 -0.586855355703125 -0.738009658557377 -0.696050187816667 -0.825613509147059 -0.874602184956522 -0.867865944142857 -0.930594268676471 -0.901954563 -0.953642099550725 -0.7474500700625 -0.71110447219697 -0.748561948939394 -0.717525707257576 -0.711777613333333 -0.699040508028986 -0.559293823262 -0.362907431979167 -0.293395289446808 -0.451708136918 -0.498779290121951 -0.346256199383333
18 "LAYING" 0.0223184689285714 -0.33294840375 0.20209309742 -0.0720931000356756 -0.131043855615667 -0.672588931722222 -0.0313479154608696 0.133240947457143 0.0974054579259259 0.0623781025529412 0.0662250330529412 0.000282492147837837 -0.86171325875 -0.841423267555556 -0.689580925227273 -0.603343606111111 -0.202070422666667 -0.282697128 0.0974346463214286 0.4242735443 0.2190094466 0.1368234305 -0.167574732473684 -0.409835014210526 -0.209373736108571 -0.14773522472973 -0.369648279966667 -0.456747159784211 -0.498171355242857 -0.65324004302381 -0.00722457975757576 0.0543796469035714 -0.254899022817949 -0.333488580157143 -0.245268413902439 -0.352064322 -0.36111549338 -0.341116391157143 0.105137462171613 0.134540471875 -0.35766029605 -0.493621370292683 -0.393301767846818 -0.522482132638889 -0.413015581658537 -0.501695872414634 -0.426754310321622 -0.428065392363415 -0.487659985714286 -0.650834443261905 -0.650818920066667 -0.780682668355556 -0.727568935744681 -0.7672593832 -0.714842250222222 -0.358639710309524 -0.437183834487805 -0.40171061519 -0.898392003469388 -0.890591889591837 -0.886856653265306 -0.919759859795918 -0.90117827122449 -0.894980980816326 -0.498727993622727 -0.510955757238095 -0.434488303196098 -0.909884770204082 -0.888730466734694 -0.904793165918367 -0.885625639591837 -0.889920175306122 -0.687546704520833 -0.606476136583333 -0.654508795295455 -0.611803587697674 -0.558106275465217 -0.661963961777778 -0.768292350625 -0.80486034133125 -0.854086256191489 -0.878145240469388 -0.913554157708333 -0.892596652083333 -0.9287960529375 -0.760121712595745 -0.769882440638298 -0.783043113111111 -0.759065831541667 -0.804894256521739 -0.750695021702128 -0.376746999463889 -0.294305140755588 -0.35920470388 -0.265320959645161 -0.240348280740625 -0.181336089857143
18 "SITTING" -0.1867508273 -0.07609241875 0.305488075921569 -0.0319628486659574 -0.084665728664 -0.563466084653846 0.0336650876857143 0.0462748221083333 0.111844508439286 -0.00736713392307692 0.0211945436666667 -0.00326357138666667 -0.832823190714286 -0.905148536190476 -0.830859778204762 -0.86606029075 -0.645752519555263 -0.529430124545455 -0.63962350974359 -0.638156651540741 -0.0507480497757576 -0.31470453188 0.114292613333333 0.0316850224 -0.130083488385294 -0.0970475994090909 -0.146926581758065 -0.0593752668582759 -0.132261273702703 -0.260885225742857 -0.0354074859 0.0532124687037037 -0.234413832185185 0.0623217373214286 -0.581226442051282 -0.589583893428571 -0.675324183428571 -0.712318713947368 0.0413692090740741 0.0356997975555556 -0.343051409744444 -0.227183734487179 -0.5015677914375 -0.448870527735294 -0.538559348545455 -0.507435091897436 -0.432074574676316 -0.479279874939394 -0.369075148657895 -0.642872847184211 -0.612328296875 -0.756348749166667 -0.672068817125 -0.713286997444444 -0.633641031016216 -0.504501519901944 -0.426850644115385 -0.461563663257143 -0.919637108837209 -0.923412359069767 -0.931447923953488 -0.929068710697674 -0.93494174 -0.929030823488372 -0.545051310525 -0.545809940926829 -0.538040001463415 -0.919034958604651 -0.873708419534884 -0.904712332325581 -0.910388967906977 -0.865267761697674 -0.694680360930233 -0.628749563534884 -0.61745503025 -0.554762587281081 -0.520494618243243 -0.507741008605263 -0.76863792055 -0.848297222255814 -0.886177499047619 -0.895151597857143 -0.898047556837209 -0.956269900697674 -0.966010414651163 -0.7312174756 -0.67841534502439 -0.72673699785 -0.737412252926829 -0.697742301666667 -0.703876188547619 -0.517987235444444 -0.386737531016667 -0.349269101176316 -0.381172926677419 -0.268340740566667 -0.161062940326087
18 "STANDING" -0.3887385675 -0.14978107 0.251914211370882 -0.0142038304673437 -0.116653391989552 -0.805071812147059 0.10906340437027 0.0637007973595745 0.02447415178 0.0936530473522727 0.00933594372222223 0.0118069036913043 -0.744697569292308 -0.849209135878788 -0.845112554193548 -0.75715691031746 -0.612117621852459 -0.42760747587451 -0.791661864561404 -0.65102519 -0.369894470652174 0.05190683 0.41540074375 0.432931766111111 -0.0330444439988889 -0.0325551977085106 -0.0539401411408163 -0.069693037068 -0.123133936662264 -0.252242031731707 0.0560334663553191 -0.0188247803552174 -0.0444571700947368 -0.167740565997727 -0.703625213636364 -0.509044747755102 -0.801229502301587 -0.670493354966667 0.117306123604722 0.0689988829955556 -0.11200481242 -0.333162213602041 -0.385292837105556 -0.554855828214286 -0.642317880580357 -0.649826739262295 -0.474510119226 -0.375508982185185 -0.40307433209434 -0.633425533155172 -0.659394027 -0.66831025247541 -0.764138699278688 -0.768898339629032 -0.804985158160317 -0.420159547368627 -0.3767253368 -0.336292890902 -0.98886740969697 -0.984755168787879 -0.964986354393939 -0.978992051363636 -0.981633003333333 -0.968733691212121 -0.614846421483871 -0.604209516533333 -0.491781565892857 -0.987485774848485 -0.989606117121212 -0.946880342878788 -0.939208537878788 -0.940426824242424 -0.900619204090909 -0.8094777196875 -0.750693608076923 -0.409544471601695 -0.484202749229508 -0.593321643392157 -0.811731592580645 -0.955672527323077 -0.972782414461538 -0.976774987424242 -0.974335735651515 -0.980906115151515 -0.987500691818182 -0.771798832903226 -0.758545370016393 -0.779419103306452 -0.770875608721311 -0.77324899921875 -0.798187055081967 -0.529158354035294 -0.427998658294118 -0.462355099847458 -0.528011301319149 -0.35791992567098 -0.371233556918182
18 "WALKING" -0.290680482205556 -0.308508278772727 0.00578904606000001 -0.100716990888095 -0.140514645318 -0.355677754958696 -0.04505848817 0.0945817365 0.0431094052307692 0.0328930053 0.118597998795455 -0.0387660516333333 -0.927723949032258 -0.92314872137931 -0.779663048275862 -0.791863364444444 -0.646709207857143 -0.5727044348 -0.25533632252381 -0.04588601784 -0.155356320036842 0.0453252908761905 -0.104159549666667 -0.294850857545455 -0.191630598375 -0.0856927215263158 -0.0532808806481481 -0.153453984121053 -0.114656930480769 -0.2844758775 -0.109756995219048 -0.00101630914789474 -0.00430399123636363 -0.0404669287619048 -0.38476234825 -0.38563711 -0.452329063571429 -0.446400214230769 0.186658202988889 0.120853049113636 -0.114931517179167 -0.233198155894444 -0.15187447664 -0.246403160555556 -0.0644444306521739 -0.250591167295833 -0.3740879708 -0.323577057862069 -0.495400734227273 -0.538566310740741 -0.404288304538462 -0.3696007248 -0.366707978695652 -0.35078345975 -0.435551987711111 -0.5461201429375 -0.461820409344828 -0.49219505868 -0.776130872258065 -0.781061585806452 -0.807823089032258 -0.828864228709677 -0.84859868483871 -0.829792008387097 -0.453624115758621 -0.482464803041667 -0.381344209965517 -0.688502947419355 -0.737665910967742 -0.849925560322581 -0.788769567903226 -0.822379250967742 -0.754620307096774 -0.731977531 -0.691731528387097 -0.676071832333333 -0.655605590357143 -0.563299426296296 -0.5245754926 -0.426141009017241 -0.60644029288 -0.544743725827586 -0.63718484392 -0.538842082407407 -0.556353641035714 -0.912052434193548 -0.87861625 -0.846273879 -0.820816188333333 -0.7699033483 -0.768885055714286 -0.45129987412 -0.34710950214375 -0.325894344720227 -0.271904755272727 -0.287240258444444 -0.495495049428571
18 "WALKING_DOWNSTAIRS" -0.299610363157895 -0.19219500375 0.163707688738095 -0.0229333123902439 -0.197274135038298 -0.226655376187805 -0.10805908976 -0.0654893528095238 0.0540237262631579 0.0445278967142857 -0.0661152366 -0.00284855034 -0.74390126137931 -0.804890508538462 -0.695932445133333 -0.8453713516 -0.594068958076923 -0.566064050833333 -0.357915725904762 -0.174093434761905 -0.210854838809524 -0.0897393451578947 0.067758541 0.0126813134 -0.0251842574615385 0.0317722323045455 -0.0822655019473684 -0.109931958 -0.10349148538 -0.0116927908421053 -0.092624507375 0.0138977219 -0.0225495337411765 0.0197295856933333 -0.456206688069231 -0.5137195548 -0.432401687692308 -0.648172920958333 0.311904235738889 0.00277017311111112 0.122471412666667 0.0422182700428571 -0.0357708241941176 -0.0128580487368421 0.0683553809285714 0.0336548184166667 -0.29577520272 -0.3405087494 -0.243104107318182 -0.361133814733333 -0.17545524347619 -0.136106976722222 0.0584235075 0.0274525344736842 -0.139945462545455 -0.432243340538462 -0.5197374315 -0.293140772375 -0.685900175 -0.681539271538461 -0.748322170384615 -0.793741875 -0.720920665633333 -0.79167891544 -0.523814854444444 -0.53016829173913 -0.536048424166667 -0.680264505703704 -0.748015125555556 -0.723773516538462 -0.764596872592593 -0.856705428695652 -0.568623885384615 -0.533998638148148 -0.721199765185185 -0.568725253461538 -0.495007331818182 -0.424146698695652 -0.418877020380952 -0.4208076444 -0.5687864215 -0.45305827075 -0.620314434181818 -0.52890629968 -0.6819494056 -0.738905833192308 -0.760541158148148 -0.67945229536 -0.666804476769231 -0.612249224444444 -0.69136834836 -0.4122824005 -0.493504443695652 -0.391404541409091 -0.424184996043478 -0.498341862518519 -0.605542260130435
18 "WALKING_UPSTAIRS" -0.155982518380952 -0.2928503231 0.117304047895833 -0.128522483502128 -0.166000501219609 -0.228822537021622 -0.0917097557185185 -0.021091386 -0.0929244089076923 0.01578512996 -0.0137060538621212 -0.103485618730769 -0.728686702965517 -0.763481221785714 -0.705088017096774 -0.868364628225806 -0.885969162592593 -0.6590369492 -0.353705056952381 -0.291441772086957 -0.0262379886666667 0.127784220041667 -0.16954125 0.0462249015416667 0.097686658273913 -0.067682805625 0.110174915578947 0.0624948698 -0.013895413345 -0.06275850535 -0.13442623224 -0.03578545075 -0.068234499 0.00479954568421052 -0.42518750752069 -0.407739280714286 -0.36452437 -0.479883321229167 0.0985568379291667 -0.148549346710526 -0.0305092412727273 0.125954191205417 -0.0571223941052632 0.154218123071429 0.118852583433333 -0.0118284747368421 -0.279378512612 -0.20654477388 -0.218870213708333 -0.153843433013636 -0.0630841405 -0.0526059676818182 0.00194905222727273 -0.114497361576923 -0.215652673956522 -0.260640522166667 -0.19694134315 -0.0993796082047619 -0.628812800344828 -0.7709200444 -0.631033478333333 -0.746425362666667 -0.808763986428571 -0.714289177666667 -0.688839200666667 -0.673739605862069 -0.690617994185185 -0.610735981642857 -0.635243611851852 -0.786191962482759 -0.66936340637931 -0.651993621333333 -0.452309782866667 -0.6430533175 -0.598553123258621 -0.464317084888889 -0.452420866416667 -0.4482829176 -0.548798008111111 -0.703869544482759 -0.670695126928571 -0.676514710344828 -0.73528239762963 -0.687206437 -0.650437345357143 -0.626600271034483 -0.729473654285714 -0.636042409166667 -0.718984192962963 -0.596514379642857 -0.573409058184828 -0.425087532068965 -0.535174229185185 -0.52685361 -0.29246490324 -0.513653672384615 -0.43583604548
